Collection State Code,Year,Month,Normalized_Concentration
TX,17,11,0.0026
TX,17,11,0.76
TX,17,11,0.3
TX,17,11,0.002
TX,17,11,0.0038
TX,17,11,0.52
TX,17,11,0.0019
TX,17,11,0.0019
TX,17,11,0.73
TX,17,11,0.0022
TX,17,12,0.0057
TX,17,12,0.0036
TX,17,12,0.011
MD,2,6,0.022
MN,2,6,0.0073
NY,2,8,0.14
NY,2,8,0.073
NY,2,8,0.002
NY,2,8,0.059
NY,2,8,0.008
NY,2,9,0.002
NY,2,9,0.005
NY,2,9,0.073
NY,2,9,0.018
NY,2,9,0.012
FL,2,4,0.003
MD,2,1,0.005
MD,2,9,0.013
NY,2,1,0.002
NY,2,2,0.0085
NY,2,2,0.002
NY,2,3,0.002
NY,2,4,0.002
NY,2,4,0.003
NY,2,5,0.0064
NY,2,7,0.003
NY,2,7,0.05
NY,2,9,0.0044
OH,2,1,0.002
OH,2,1,0.003
OH,2,2,0.002
OH,2,2,0.003
OH,2,2,0.002
MI,2,3,0.013
MI,2,4,0.024
MI,2,10,0.006
MI,2,10,0.003
OH,2,11,0.015
OH,2,11,0.011
WI,2,11,0.012
MD,2,5,0.003
MD,2,5,0.31
NY,2,1,0.97
CA,2,11,0.023
CA,2,11,0.01
MI,2,10,0.003
MI,2,10,0.2
MI,2,11,0.027
NY,2,10,0.039
NY,2,10,0.003
NY,2,10,0.012
NY,2,10,0.0078
NY,2,10,0.064
OH,2,10,0.013
OH,2,10,0.55
OH,2,10,0.01
OH,2,10,0.0088
OH,2,10,0.09
OH,2,10,0.044
OH,2,10,0.03
OH,2,10,0.017
MI,12,3,0.015
MI,12,3,0.0077
MI,12,3,0.0057
MI,12,3,0.005
MI,12,3,0.003
MI,12,3,0.003
MI,12,3,0.12
MI,12,3,0.102
MI,12,3,0.048
OH,12,7,0.005
WA,12,6,0.17
MI,12,9,0.02
MI,12,9,0.002
MI,12,10,0.022
MI,12,10,0.039
NC,12,10,0.006
MI,12,10,0.065
MI,12,10,0.053
WA,12,1,0.02
WA,12,6,0.13
WA,12,7,0.007
WA,12,7,0.07
WA,12,7,0.012
WA,12,7,0.31
WA,12,7,0.02
WA,12,8,0.11
WA,12,8,0.64
WA,12,10,0.26
WA,12,10,0.22
WA,12,10,0.22
WA,12,10,0.031
MD,12,2,0.048
MD,12,2,0.033
MD,12,2,0.021
OH,12,9,0.097
CA,17,1,0.013
CA,17,2,0.011
CA,17,2,0.028
CA,17,3,0.005
CA,17,3,0.036
CA,17,3,0.035
CA,17,3,0.021
CA,17,4,0.011
CA,17,4,0.085
CA,17,4,0.044
CA,17,4,0.009
CA,17,4,0.004
CA,17,5,0.011
CA,17,5,0.055
CA,17,6,0.008
CA,17,6,0.057
CA,17,7,0.038
CA,17,7,0.021
CA,17,7,0.005
CA,17,7,0.22
CA,17,7,0.16
CA,17,7,0.012
CA,17,7,0.008
CA,17,7,0.006
FL,17,3,0.029
FL,17,4,0.05
FL,17,8,0.031
FL,17,8,0.01
FL,17,9,0.047
FL,17,9,0.012
FL,17,9,0.004
MD,17,5,0.009
MD,17,5,0.007
MD,17,6,0.022
MD,17,9,0.028
MD,17,9,0.01
MD,17,9,0.006
MD,17,9,0.062
MI,17,8,0.064
MI,17,8,0.018
NY,17,1,0.037
NY,17,3,0.001
NY,17,3,0.003
NY,17,3,0.028
NY,17,3,0.018
NY,17,5,0.008
NY,17,5,0.44
NY,17,5,0.001
NY,17,5,0.003
NY,17,6,0.12
NY,17,6,0.07
NY,17,6,0.006
NY,17,6,0.003
NY,17,6,0.025
NY,17,8,0.012
NY,17,8,0.01
OH,17,6,0.006
OH,17,6,0.023
OH,17,6,0.009
OH,17,9,0.058
OH,17,9,0.024
OH,17,9,0.005
NY,17,11,0.006
OH,17,11,0.005
CA,17,6,0.023
CA,17,6,0.082
CA,17,6,0.019
CA,17,6,0.006
MD,17,3,0.014
MD,17,6,0.029
MD,17,6,0.012
MI,17,4,0.32
MI,17,4,0.19
MI,17,5,0.038
NC,17,2,0.015
NC,17,2,0.0084
NC,17,2,0.042
NC,17,2,0.016
NC,17,3,0.015
NC,17,4,0.11
NC,17,4,0.016
NC,17,5,0.028
NC,17,5,0.042
NC,17,6,0.01
NC,17,6,0.11
NC,17,6,0.066
NY,17,6,0.11
NY,17,6,0.067
NY,17,6,0.044
OH,17,3,0.0065
OH,17,4,0.014
OH,17,6,0.033
OH,17,6,0.012
OH,17,6,0.011
OH,17,6,0.0099
TX,17,2,0.034
TX,17,4,0.029
MI,17,10,0.484
MI,17,10,0.1379
MI,17,10,0.0832
NY,17,7,0.3169
NY,17,7,0.0597
NY,17,7,0.0067
NY,17,7,8.6981
NY,17,7,3.2223
NY,17,9,0.0914
NY,17,9,0.0336
NY,17,9,0.0196
NY,17,9,0.0183
NY,17,9,0.0166
NY,17,9,0.0142
NY,17,10,0.39
NY,17,10,0.04
NY,17,10,0.0033
NY,17,10,0.0288
NY,17,10,0.0083
NY,17,10,2.7245
NY,17,10,0.8796
NY,17,6,0.19
CA,2,6,0.094
CA,2,6,0.022
CA,2,8,0.22
CA,2,8,0.12
FL,2,3,0.069
FL,2,3,0.025
FL,2,3,0.016
FL,2,3,0.015
FL,2,3,0.5
FL,2,3,0.3
FL,2,4,0.094
FL,2,5,0.022
FL,2,7,0.05
FL,2,7,0.022
FL,2,8,0.013
MD,2,4,0.021
MI,2,6,0.72
MI,2,6,0.13
MI,2,9,0.078
MI,2,9,1.1
NY,2,3,0.018
NY,2,3,0.22
NY,2,4,0.58
NY,2,4,0.035
NY,2,5,0.018
NY,2,7,0.02
NY,2,7,1.0
NY,2,7,0.094
NY,2,7,0.05
CA,2,1,0.062
CA,2,1,0.002
CA,2,1,0.002
CA,2,1,0.003
CA,2,1,0.55
CA,2,1,0.29
CA,2,1,0.16
CA,2,1,0.092
CA,2,1,0.092
CA,2,1,0.02
CA,2,1,0.011
CA,2,1,0.16
CA,2,1,0.058
CA,2,1,0.002
CA,2,1,0.005
CA,2,1,1.6
CA,2,1,0.35
CA,2,1,0.04
CA,2,1,0.002
CA,2,1,0.002
CA,2,1,0.9
CA,2,1,0.72
CA,2,1,0.14
CA,2,1,0.041
CA,2,1,0.016
CA,2,1,0.002
CA,2,1,0.005
CA,2,1,0.1
CA,2,1,0.035
CA,2,1,0.002
CA,2,1,0.0041
CA,2,1,0.7
CA,2,1,0.43
CA,2,1,0.0041
CA,2,1,0.072
CA,2,1,0.047
CA,2,1,2.4
CA,2,1,0.3
CA,2,1,0.14
CA,2,1,0.061
CA,2,1,0.012
CA,2,1,0.39
CA,2,1,0.085
CA,2,1,0.56
CA,2,1,0.26
CA,2,1,0.001
CA,2,1,1.7
CA,2,1,0.82
CA,2,1,0.002
CA,2,1,0.031
CA,2,1,0.29
CA,2,1,2.3
CA,2,1,1.1
CA,2,1,0.002
CA,2,1,0.026
CA,2,1,0.31
CA,2,1,0.11
CA,2,1,0.029
CA,2,1,0.011
CA,2,1,0.3
CA,2,1,0.016
CA,2,1,0.038
CA,2,1,0.0092
CA,2,1,0.002
CA,2,1,0.0081
CA,2,1,0.005
CA,2,1,3.1
CA,2,2,3.5
CA,2,2,0.71
CA,2,2,0.003
CA,2,2,0.1
CA,2,2,0.002
CA,2,2,0.005
CA,2,2,0.026
CA,2,2,0.014
CA,2,2,0.014
CA,2,2,0.01
CA,2,2,0.29
CA,2,2,0.23
CA,2,2,0.002
CA,2,2,0.085
CA,2,2,0.042
CA,2,2,0.094
CA,2,2,0.014
CA,2,2,0.002
CA,2,2,0.0067
CA,2,2,0.04
CA,2,2,0.16
CA,2,2,0.002
CA,2,2,0.005
CA,2,2,0.002
CA,2,2,0.005
CA,2,2,0.21
CA,2,2,0.62
CA,2,2,0.22
CA,2,2,0.002
CA,2,2,0.002
CA,2,2,0.059
CA,2,2,0.009
CA,2,2,0.006
CA,2,2,0.039
CA,2,2,0.5
CA,2,2,0.002
CA,2,2,0.005
CA,2,2,0.003
CA,2,2,0.024
CA,2,2,0.085
CA,2,2,0.017
CA,2,2,0.002
CA,2,2,0.063
CA,2,2,0.014
CA,2,2,0.048
CA,2,2,0.0047
CA,2,2,0.016
CA,2,2,1.0
CA,2,2,0.52
CA,2,2,0.38
CA,2,2,0.085
CA,2,2,0.013
CA,2,2,0.02
CA,2,2,0.86
CA,2,2,0.002
CA,2,2,0.25
CA,2,2,0.13
CA,2,2,0.073
CA,2,2,0.74
CA,2,2,0.23
CA,2,2,0.002
CA,2,2,0.045
CA,2,2,0.028
CA,2,2,0.02
CA,2,2,0.89
CA,2,2,0.29
CA,2,2,0.0049
CA,2,2,0.0043
CA,2,2,0.014
CA,2,2,0.005
CA,2,2,0.002
CA,2,2,0.057
CA,2,2,0.043
CA,2,3,0.014
CA,2,3,0.13
CA,2,3,1.4
CA,2,3,0.063
CA,2,3,0.002
CA,2,3,0.001
CA,2,3,0.36
CA,2,3,0.092
CA,2,3,0.002
CA,2,3,0.006
CA,2,3,0.043
CA,2,3,0.037
CA,2,3,0.96
CA,2,3,0.022
CA,2,3,0.002
CA,2,3,0.002
CA,2,3,0.0069
CA,2,3,0.005
CA,2,3,3.8
CA,2,3,0.1
CA,2,3,0.002
CA,2,3,0.002
CA,2,3,0.002
CA,2,3,0.006
CA,2,3,0.003
CA,2,3,0.07
CA,2,3,0.002
CA,2,3,0.0036
CA,2,3,0.002
CA,2,3,0.002
CA,2,3,1.3
CA,2,3,0.62
CA,2,3,0.065
CA,2,3,0.027
CA,2,3,0.049
CA,2,3,0.041
CA,2,3,0.24
CA,2,3,0.049
CA,2,3,0.001
CA,2,3,0.0047
CA,2,3,0.035
CA,2,3,0.085
CA,2,3,0.022
CA,2,3,0.012
CA,2,3,0.29
CA,2,3,0.085
CA,2,3,0.003
CA,2,3,0.002
CA,2,3,0.004
CA,2,3,0.041
CA,2,3,0.036
CA,2,3,0.01
CA,2,3,0.61
CA,2,3,0.284
CA,2,3,0.006
CA,2,3,0.014
CA,2,3,0.284
CA,2,3,0.17
CA,2,3,0.026
CA,2,3,0.016
CA,2,3,0.024
CA,2,3,0.042
CA,2,3,0.015
CA,2,3,0.002
CA,2,3,0.0095
CA,2,3,1.4
CA,2,3,0.8
CA,2,3,0.016
CA,2,3,0.012
CA,2,3,0.0039
CA,2,3,0.77
CA,2,3,0.57
CA,2,3,0.26
CA,2,3,0.038
CA,2,3,0.0056
CA,2,3,0.68
CA,2,3,0.0077
CA,2,3,0.002
CA,2,3,0.67
CA,2,3,0.65
CA,2,3,0.005
CA,2,3,0.034
CA,2,3,0.027
CA,2,3,0.81
CA,2,3,0.024
CA,2,3,0.022
CA,2,3,0.018
CA,2,3,0.0058
CA,2,3,0.95
CA,2,3,0.12
CA,2,3,0.078
CA,2,3,14.0
CA,2,3,5.2
CA,2,3,0.006
CA,2,3,0.1
CO,2,1,0.002
CO,2,1,1.1
CO,2,1,0.27
CO,2,1,0.026
CO,2,1,0.053
CO,2,1,0.032
CO,2,1,0.012
CO,2,1,0.0065
CO,2,1,0.0037
CO,2,1,0.49
CO,2,1,0.1
CO,2,1,0.19
CO,2,1,0.085
CO,2,1,0.002
CO,2,1,0.066
CO,2,2,0.045
CO,2,2,0.025
CO,2,2,0.002
CO,2,2,0.77
CO,2,2,0.11
CO,2,2,0.01
CO,2,2,0.009
CO,2,2,0.0054
CO,2,2,0.097
CO,2,2,0.047
CO,2,2,0.037
CO,2,2,0.019
CO,2,2,0.014
CO,2,3,0.003
CO,2,3,0.002
CO,2,3,0.87
CO,2,3,0.4
CO,2,3,3.1
CO,2,3,0.93
CO,2,3,0.0035
CO,2,3,0.003
CO,2,3,0.002
CO,2,3,0.031
CO,2,3,0.073
CO,2,3,0.036
CO,2,3,0.001
CO,2,3,0.047
CO,2,3,0.003
CO,2,3,0.026
CO,2,3,0.0044
CO,2,3,0.284
CO,2,3,0.22
FL,2,1,0.4
FL,2,1,0.3
FL,2,1,0.003
FL,2,1,0.017
FL,2,1,0.92
FL,2,1,0.41
FL,2,1,0.041
FL,2,1,0.1
FL,2,1,0.045
FL,2,1,0.002
FL,2,1,0.001
FL,2,1,0.002
FL,2,1,0.166
FL,2,1,0.0094
FL,2,1,1.2
FL,2,1,0.001
FL,2,1,0.0071
FL,2,1,0.0049
FL,2,1,0.65
FL,2,1,0.027
FL,2,1,1.0
FL,2,1,0.002
FL,2,1,0.001
FL,2,1,0.01
FL,2,1,0.01
FL,2,1,0.003
FL,2,1,0.49
FL,2,1,0.19
FL,2,1,0.005
FL,2,1,0.009
FL,2,1,0.006
FL,2,1,0.002
FL,2,1,0.2
FL,2,1,0.035
FL,2,1,0.035
FL,2,1,1.8
FL,2,1,0.001
FL,2,1,0.005
FL,2,1,0.086
FL,2,1,3.3
FL,2,1,0.0033
FL,2,1,0.085
FL,2,1,0.078
FL,2,1,0.044
FL,2,1,0.033
FL,2,1,0.085
FL,2,1,0.017
FL,2,1,0.0026
FL,2,1,0.57
FL,2,1,0.38
FL,2,1,0.1
FL,2,1,0.002
FL,2,2,0.18
FL,2,2,0.13
FL,2,2,0.005
FL,2,2,0.002
FL,2,2,0.013
FL,2,2,0.011
FL,2,2,0.62
FL,2,2,0.13
FL,2,2,0.003
FL,2,2,0.056
FL,2,2,0.049
FL,2,2,0.042
FL,2,2,0.002
FL,2,2,0.005
FL,2,2,0.005
FL,2,2,0.002
FL,2,2,0.002
FL,2,2,0.085
FL,2,2,0.002
FL,2,2,0.002
FL,2,2,0.04
FL,2,2,0.032
FL,2,2,0.002
FL,2,2,0.015
FL,2,2,0.14
FL,2,2,0.085
FL,2,2,0.006
FL,2,2,0.054
FL,2,2,0.002
FL,2,2,0.033
FL,2,2,1.3
FL,2,2,0.002
FL,2,2,0.002
FL,2,2,0.005
FL,2,2,0.0027
FL,2,2,0.22
FL,2,2,0.0086
FL,2,2,0.47
FL,2,2,0.006
FL,2,2,0.002
FL,2,2,0.12
FL,2,2,0.099
FL,2,2,0.005
FL,2,2,0.005
FL,2,2,0.003
FL,2,2,0.061
FL,2,2,5.8
FL,2,2,2.1
FL,2,2,0.012
FL,2,2,0.005
FL,2,2,0.11
FL,2,2,2.9
FL,2,2,0.15
FL,2,2,0.005
FL,2,2,0.046
FL,2,2,0.031
FL,2,2,0.002
FL,2,2,0.023
FL,2,2,3.9
FL,2,2,1.2
FL,2,2,0.14
FL,2,2,0.12
FL,2,3,1.0
FL,2,3,0.17
FL,2,3,0.005
FL,2,3,0.0081
FL,2,3,3.5
FL,2,3,2.1
FL,2,3,0.002
FL,2,3,0.0082
FL,2,3,0.0058
FL,2,3,0.12
FL,2,3,0.57
FL,2,3,0.002
FL,2,3,0.005
FL,2,3,0.23
FL,2,3,0.089
FL,2,3,0.0062
FL,2,3,2.1
FL,2,3,0.9
FL,2,3,0.24
FL,2,3,0.002
FL,2,3,0.13
FL,2,3,0.34
FL,2,3,0.028
FL,2,3,0.006
FL,2,3,0.0055
FL,2,3,0.0051
FL,2,3,2.7
FL,2,3,0.4
FL,2,3,0.002
FL,2,3,0.001
FL,2,3,0.005
FL,2,3,0.0081
FL,2,3,0.006
FL,2,3,0.35
FL,2,3,0.044
FL,2,3,0.027
FL,2,3,1.1
FL,2,3,0.47
FL,2,3,0.19
FL,2,3,0.022
FL,2,3,0.055
FL,2,3,0.026
FL,2,3,0.002
FL,2,3,0.002
FL,2,3,0.005
FL,2,3,0.4
FL,2,3,0.21
FL,2,3,0.13
FL,2,3,0.002
FL,2,3,0.005
FL,2,3,0.046
MD,2,1,0.085
MD,2,1,0.03
MD,2,1,0.002
MD,2,1,0.23
MD,2,1,0.22
MD,2,1,0.32
MD,2,1,0.002
MD,2,1,0.063
MD,2,1,0.017
MD,2,1,0.015
MD,2,1,0.8
MD,2,1,0.1
MD,2,1,0.085
MD,2,1,0.019
MD,2,1,0.0096
MD,2,1,0.079
MD,2,1,0.06
MD,2,1,0.0057
MD,2,1,1.6
MD,2,1,0.005
MD,2,1,0.16
MD,2,1,0.046
MD,2,1,2.6
MD,2,1,0.009
MD,2,1,0.006
MD,2,1,0.001
MD,2,1,0.005
MD,2,1,0.0041
MD,2,2,0.039
MD,2,2,0.032
MD,2,2,0.002
MD,2,2,0.002
MD,2,2,0.0073
MD,2,2,0.12
MD,2,2,0.027
MD,2,2,0.002
MD,2,2,0.016
MD,2,2,0.009
MD,2,2,7.0
MD,2,2,1.1
MD,2,2,0.064
MD,2,2,0.015
MD,2,2,0.012
MD,2,2,3.9
MD,2,2,1.1
MD,2,2,0.0088
MD,2,2,0.0045
MD,2,2,0.069
MD,2,3,0.023
MD,2,3,0.3
MD,2,3,0.23
MD,2,3,0.44
MD,2,3,0.041
MD,2,3,0.0076
MD,2,3,0.006
MD,2,3,0.0042
MD,2,3,0.99
MD,2,3,0.9
MD,2,3,0.002
MD,2,3,0.0042
MD,2,3,0.002
MD,2,3,0.001
MD,2,3,0.026
MD,2,3,0.011
MD,2,3,2.6
MD,2,3,1.7
MD,2,3,0.62
MD,2,3,0.3
MD,2,3,1.6
MD,2,3,0.52
MD,2,3,0.002
MD,2,3,0.002
MD,2,3,0.0097
MD,2,3,0.026
MD,2,3,0.025
MD,2,3,0.02
MD,2,3,0.24
MD,2,3,0.055
MD,2,3,0.002
MD,2,3,0.35
MD,2,3,0.28
MD,2,3,0.21
MD,2,3,0.001
MD,2,3,0.002
MD,2,3,0.007
MD,2,3,0.8
MI,2,1,0.76
MI,2,1,0.3
MI,2,1,0.003
MI,2,1,0.002
MI,2,1,0.166
MI,2,1,0.043
MI,2,1,0.008
MI,2,1,0.003
MI,2,1,0.023
MI,2,1,0.015
MI,2,1,0.002
MI,2,1,0.0058
MI,2,1,0.005
MI,2,1,0.069
MI,2,1,1.5
MI,2,1,0.53
MI,2,1,0.01
MI,2,1,0.003
MI,2,1,0.051
MI,2,1,0.001
MI,2,1,0.0047
MI,2,1,0.0047
MI,2,1,1.6
MI,2,1,0.81
MI,2,1,0.095
MI,2,1,0.049
MI,2,1,0.036
MI,2,1,2.1
MI,2,1,0.94
MI,2,1,0.019
MI,2,1,1.1
MI,2,1,0.0069
MI,2,1,0.97
MI,2,1,0.57
MI,2,1,2.4
MI,2,1,1.4
MI,2,1,0.02
MI,2,1,0.37
MI,2,1,0.002
MI,2,1,0.22
MI,2,1,0.14
MI,2,2,0.006
MI,2,2,0.005
MI,2,2,0.051
MI,2,2,0.014
MI,2,2,0.013
MI,2,2,0.009
MI,2,2,0.3
MI,2,2,0.011
MI,2,2,0.005
MI,2,2,0.074
MI,2,2,0.033
MI,2,2,0.016
MI,2,2,0.002
MI,2,2,0.005
MI,2,2,0.003
MI,2,2,0.056
MI,2,2,0.05
MI,2,2,0.042
MI,2,2,0.97
MI,2,2,0.002
MI,2,2,0.012
MI,2,2,0.0073
MI,2,2,0.085
MI,2,2,6.5
MI,2,2,1.1
MI,2,2,0.014
MI,2,2,0.009
MI,2,2,0.005
MI,2,2,0.14
MI,2,2,1.5
MI,2,2,0.0026
MI,2,2,0.12
MI,2,2,0.073
MI,2,2,0.027
MI,2,2,1.0
MI,2,2,0.045
MI,2,2,0.0077
MI,2,2,0.005
MI,2,2,0.062
MI,2,2,0.037
MI,2,2,0.002
MI,2,2,0.02
MI,2,2,0.011
MI,2,2,0.006
MI,2,2,0.005
MI,2,2,1.3
MI,2,2,0.63
MI,2,2,0.094
MI,2,2,0.066
MI,2,3,3.1
MI,2,3,1.8
MI,2,3,0.016
MI,2,3,0.0085
MI,2,3,0.084
MI,2,3,0.037
MI,2,3,0.034
MI,2,3,32.0
MI,2,3,10.0
MI,2,3,0.078
MI,2,3,0.031
MI,2,3,0.002
MI,2,3,0.014
MI,2,3,0.15
MI,2,3,0.15
MI,2,3,1.1
MI,2,3,0.005
MI,2,3,7.6
MI,2,3,0.2
MI,2,3,0.16
MI,2,3,1.6
MI,2,3,0.002
MI,2,3,0.089
MI,2,3,0.052
MI,2,3,0.014
MI,2,3,0.012
MI,2,3,0.12
MI,2,3,0.085
MI,2,3,0.002
MI,2,3,0.66
MI,2,3,0.027
MI,2,3,0.002
MI,2,3,0.016
MI,2,3,0.0045
MI,2,3,0.094
MI,2,3,0.085
MI,2,3,0.015
MI,2,3,0.52
MI,2,3,0.031
MI,2,3,0.013
NY,2,1,0.012
NY,2,1,0.166
NY,2,1,0.002
NY,2,1,0.002
NY,2,1,0.001
NY,2,1,0.08
NY,2,1,0.49
NY,2,1,0.41
NY,2,1,0.001
NY,2,1,0.003
NY,2,1,0.14
NY,2,1,0.12
NY,2,1,3.0
NY,2,1,0.002
NY,2,1,0.002
NY,2,1,0.001
NY,2,1,0.045
NY,2,1,0.01
NY,2,1,0.002
NY,2,1,1.7
NY,2,1,0.034
NY,2,1,0.58
NY,2,1,0.44
NY,2,1,0.39
NY,2,1,0.051
NY,2,1,0.016
NY,2,1,0.93
NY,2,1,0.002
NY,2,1,0.005
NY,2,1,0.34
NY,2,1,0.18
NY,2,1,0.083
NY,2,1,0.19
NY,2,1,0.18
NY,2,1,0.085
NY,2,1,0.077
NY,2,1,0.036
NY,2,1,0.025
NY,2,1,0.24
NY,2,1,0.087
NY,2,1,0.23
NY,2,1,0.0051
NY,2,1,0.005
NY,2,1,0.0044
NY,2,1,0.003
NY,2,1,0.37
NY,2,1,0.79
NY,2,1,0.41
NY,2,1,0.32
NY,2,1,0.16
NY,2,1,0.024
NY,2,1,0.014
NY,2,1,0.001
NY,2,1,0.96
NY,2,1,0.4
NY,2,1,0.002
NY,2,1,0.018
NY,2,1,0.005
NY,2,1,0.88
NY,2,1,0.34
NY,2,1,0.33
NY,2,2,0.085
NY,2,2,0.043
NY,2,2,0.011
NY,2,2,0.23
NY,2,2,0.095
NY,2,2,1.2
NY,2,2,0.002
NY,2,2,0.28
NY,2,2,0.95
NY,2,2,0.068
NY,2,2,0.002
NY,2,2,0.028
NY,2,2,0.015
NY,2,2,0.04
NY,2,2,0.037
NY,2,2,0.29
NY,2,2,0.25
NY,2,2,0.002
NY,2,2,0.002
NY,2,2,0.006
NY,2,2,0.003
NY,2,2,0.052
NY,2,2,0.009
NY,2,2,0.009
NY,2,2,0.0084
NY,2,2,0.0075
NY,2,2,0.006
NY,2,2,0.22
NY,2,2,0.085
NY,2,2,0.046
NY,2,2,0.23
NY,2,2,0.19
NY,2,2,0.035
NY,2,2,0.0068
NY,2,2,2.7
NY,2,2,0.52
NY,2,2,0.39
NY,2,2,0.029
NY,2,2,0.022
NY,2,2,0.002
NY,2,2,0.74
NY,2,2,0.18
NY,2,2,3.0
NY,2,2,0.66
NY,2,2,0.043
NY,2,2,0.02
NY,2,2,0.012
NY,2,2,0.0075
NY,2,2,0.005
NY,2,2,0.8
NY,2,2,0.085
NY,2,2,0.026
NY,2,2,0.002
NY,2,2,0.022
NY,2,2,0.035
NY,2,2,0.002
NY,2,2,0.0082
NY,2,2,0.13
NY,2,2,0.085
NY,2,2,0.085
NY,2,2,0.063
NY,2,2,0.002
NY,2,2,0.002
NY,2,2,0.016
NY,2,2,0.021
NY,2,2,1.8
NY,2,2,0.55
NY,2,2,2.4
NY,2,2,0.54
NY,2,3,0.047
NY,2,3,0.041
NY,2,3,0.041
NY,2,3,0.026
NY,2,3,0.014
NY,2,3,0.47
NY,2,3,0.096
NY,2,3,0.085
NY,2,3,0.011
NY,2,3,0.006
NY,2,3,0.043
NY,2,3,0.13
NY,2,3,0.085
NY,2,3,0.054
NY,2,3,0.003
NY,2,3,0.0092
NY,2,3,0.13
NY,2,3,0.014
NY,2,3,0.003
NY,2,3,0.11
NY,2,3,0.093
NY,2,3,0.085
NY,2,3,0.03
NY,2,3,0.02
NY,2,3,1.4
NY,2,3,0.006
NY,2,3,0.003
NY,2,3,1.2
NY,2,3,0.9
NY,2,3,33.0
NY,2,3,4.7
NY,2,3,0.002
NY,2,3,0.0044
NY,2,3,0.087
NY,2,3,0.097
NY,2,3,0.085
NY,2,3,0.003
NY,2,3,0.002
NY,2,3,0.01
NY,2,3,0.27
NY,2,3,0.003
NY,2,3,3.7
NY,2,3,1.9
NY,2,3,0.26
NY,2,3,0.037
NY,2,3,0.026
NY,2,3,0.19
NY,2,3,0.011
NY,2,3,0.002
NY,2,3,0.0089
NY,2,3,3.6
NY,2,3,0.085
NY,2,3,0.072
NY,2,3,1.7
NY,2,3,0.92
NY,2,3,0.001
NY,2,3,0.033
NY,2,3,0.024
NY,2,3,0.37
NY,17,11,0.0014
NY,17,12,0.0015
NY,17,12,0.0017
OH,17,10,0.016
OH,17,10,0.0074
OH,17,11,0.0015
TX,17,10,0.0027
TX,17,10,0.0014
TX,17,11,0.0032
TX,17,11,0.0013
TX,17,11,0.0014
TX,17,11,0.0015
TX,17,11,0.0013
TX,17,11,0.0013
TX,17,11,0.002
TX,17,12,0.0013
FL,12,1,0.039
FL,12,4,0.032
MD,12,2,0.18
MD,12,2,0.17
MD,12,3,0.025
NY,12,2,0.2
NY,12,2,0.18
NY,12,3,0.036
OH,12,2,0.066
OH,12,3,0.4
TX,12,2,0.19
TX,12,2,0.17
CA,2,12,0.034
MD,2,9,0.042
NY,2,8,0.062
NY,2,10,0.017
NY,2,11,0.017
NY,2,12,0.017
CA,2,12,0.05
NY,2,8,0.017
CA,2,4,0.018
CA,2,6,0.018
MD,2,6,0.042
OH,2,6,0.027
MN,2,6,0.0074
CA,2,12,0.017
MI,2,6,0.044
MI,2,8,0.017
NY,2,9,0.103
NY,2,10,0.064
MD,2,9,0.007
NY,2,8,0.16
NY,2,8,0.006
NY,2,9,0.01
NY,2,9,0.003
NY,2,10,0.002
FL,2,4,0.002
MD,2,1,0.007
MD,2,9,0.018
MI,2,2,0.032
NY,2,1,0.014
NY,2,2,0.0037
NY,2,2,0.0094
NY,2,2,0.05
NY,2,3,0.003
NY,2,5,0.003
NY,2,7,0.001
NY,2,9,0.002
NY,2,9,0.002
NY,2,9,0.002
OH,2,1,0.05
OH,2,1,0.003
CA,2,2,0.088
CA,2,6,0.003
MI,2,2,0.021
MI,2,2,0.019
MI,2,3,0.014
MI,2,4,0.27
MI,2,7,0.54
MI,2,10,0.007
NY,2,5,0.003
NY,2,7,0.183
NY,2,7,0.183
NY,2,9,0.006
NY,2,12,0.183
OH,2,5,0.11
OH,2,11,0.016
WA,2,3,0.11
WA,2,3,0.11
WA,2,5,0.11
WA,2,6,0.47
WA,2,6,0.27
WA,2,7,0.183
WA,2,10,0.032
WI,2,11,0.007
MD,2,5,0.003
NY,2,1,2.7
NY,2,3,0.028
OH,2,1,0.028
OH,2,2,0.81
CA,2,10,0.01
CA,2,11,0.01
MI,2,10,0.075
MI,2,11,0.005
NY,2,10,0.004
NY,2,10,0.21
OH,2,10,0.015
TX,2,11,0.032
MI,12,3,0.03
NY,12,11,0.021
NY,12,12,0.048
OH,12,7,0.008
WA,12,6,0.31
FL,12,8,0.002
FL,12,8,0.05
FL,12,10,0.039
FL,12,11,0.002
MI,12,9,0.044
MI,12,10,0.002
NC,12,7,0.014
NC,12,10,0.01
NY,12,7,0.017
CA,12,2,0.11
CA,12,3,0.54
CA,12,5,0.006
MI,12,1,0.056
MI,12,1,0.072
MI,12,2,0.055
MI,12,2,0.053
MI,12,3,0.017
MI,12,3,0.038
MI,12,4,0.067
MI,12,5,0.044
MI,12,5,0.072
MI,12,6,0.015
MI,12,7,0.008
MI,12,8,0.11
MI,12,10,0.23
MI,12,10,0.13
MI,12,12,0.007
MI,12,12,0.044
MI,12,12,0.066
WA,12,1,0.039
WA,12,1,0.003
WA,12,1,0.93
WA,12,2,0.28
WA,12,2,0.3
WA,12,3,0.011
WA,12,3,0.18
WA,12,4,0.042
WA,12,5,0.12
WA,12,5,0.42
WA,12,5,0.029
WA,12,5,0.048
WA,12,6,0.046
WA,12,6,0.004
WA,12,6,0.011
WA,12,6,0.013
